Ni,Fe,Co,Ce,Overpotential
0.2,0.129,0.271,0.4,412.0
0.2,0.102,0.302,0.4,392.0
0.2,0.071,0.329,0.4,401.0
0.2,0.031,0.369,0.4,400.0
0.2,0.0,0.4,0.4,402.0
0.169,0.431,0.0,0.4,418.0
0.169,0.4,0.031,0.4,424.0
0.169,0.369,0.071,0.4,427.0
0.169,0.329,0.102,0.4,416.0
0.169,0.302,0.129,0.4,411.0
0.169,0.271,0.169,0.4,409.0
0.169,0.231,0.2,0.4,405.0
0.169,0.2,0.231,0.4,402.0
0.169,0.169,0.271,0.4,403.0
0.169,0.129,0.302,0.4,406.0
0.169,0.102,0.329,0.4,410.0
0.169,0.071,0.369,0.4,404.0
0.169,0.031,0.4,0.4,404.0
0.169,0.0,0.431,0.4,404.0
0.129,0.471,0.0,0.4,421.0
0.129,0.431,0.031,0.4,422.0
0.129,0.4,0.071,0.4,419.0
0.129,0.369,0.102,0.4,418.0
0.129,0.329,0.129,0.4,412.0
0.129,0.302,0.169,0.4,410.0
0.129,0.271,0.2,0.4,411.0
0.129,0.231,0.231,0.4,405.0
0.129,0.2,0.271,0.4,407.0
0.129,0.169,0.302,0.4,405.0
0.129,0.129,0.329,0.4,406.0
0.129,0.102,0.369,0.4,407.0
0.129,0.071,0.4,0.4,415.0
0.129,0.031,0.431,0.4,407.0
0.129,0.0,0.471,0.4,409.0
0.102,0.498,0.0,0.4,436.0
0.102,0.471,0.031,0.4,422.0
0.102,0.431,0.071,0.4,416.0
0.102,0.4,0.102,0.4,420.0
0.102,0.369,0.129,0.4,418.0
0.102,0.329,0.169,0.4,414.0
0.102,0.302,0.2,0.4,413.0
0.102,0.271,0.231,0.4,417.0
0.0,0.2,0.4,0.4,441.0
0.0,0.231,0.369,0.4,432.0
0.0,0.271,0.329,0.4,435.0
0.0,0.302,0.302,0.4,433.0
0.0,0.329,0.271,0.4,434.0
0.0,0.369,0.231,0.4,430.0
0.0,0.4,0.2,0.4,430.0
0.0,0.431,0.169,0.4,431.0
0.0,0.471,0.129,0.4,430.0
0.0,0.498,0.102,0.4,431.0
0.0,0.529,0.071,0.4,433.0
0.0,0.569,0.031,0.4,436.0
0.0,0.6,0.0,0.4,435.0
0.031,0.0,0.569,0.4,425.0
0.031,0.031,0.529,0.4,426.0
0.031,0.071,0.498,0.4,425.0
0.031,0.102,0.471,0.4,425.0
0.031,0.129,0.431,0.4,424.0
0.031,0.169,0.4,0.4,424.0
0.031,0.2,0.369,0.4,426.0
0.031,0.231,0.329,0.4,434.0
0.031,0.271,0.302,0.4,432.0
0.031,0.302,0.271,0.4,426.0
0.031,0.329,0.231,0.4,422.0
0.031,0.369,0.2,0.4,427.0
0.031,0.4,0.169,0.4,423.0
0.031,0.431,0.129,0.4,424.0
0.031,0.471,0.102,0.4,434.0
0.031,0.498,0.071,0.4,430.0
0.031,0.529,0.031,0.4,433.0
0.031,0.569,0.0,0.4,431.0
0.071,0.0,0.529,0.4,420.0
0.071,0.031,0.498,0.4,423.0
0.071,0.071,0.471,0.4,423.0
0.071,0.102,0.431,0.4,434.0
0.071,0.129,0.4,0.4,427.0
0.071,0.169,0.369,0.4,423.0
0.071,0.2,0.329,0.4,418.0
0.071,0.231,0.302,0.4,424.0
0.071,0.271,0.271,0.4,428.0
0.071,0.302,0.231,0.4,417.0
0.071,0.329,0.2,0.4,435.0
0.071,0.369,0.169,0.4,424.0
0.071,0.4,0.129,0.4,429.0
0.071,0.431,0.102,0.4,428.0
0.071,0.471,0.071,0.4,428.0
0.071,0.498,0.031,0.4,437.0
0.071,0.529,0.0,0.4,432.0
0.102,0.0,0.498,0.4,424.0
0.102,0.031,0.471,0.4,421.0
0.102,0.071,0.431,0.4,425.0
0.102,0.102,0.4,0.4,422.0
0.102,0.129,0.369,0.4,419.0
0.102,0.169,0.329,0.4,421.0
0.102,0.2,0.302,0.4,417.0
0.102,0.231,0.271,0.4,423.0
0.0,0.169,0.431,0.4,457.0
0.0,0.129,0.471,0.4,454.0
0.0,0.102,0.498,0.4,463.0
0.0,0.031,0.569,0.4,441.0
0.0,0.0,0.6,0.4,438.0
0.569,0.0,0.0,0.431,427.0
0.529,0.031,0.0,0.431,442.0
0.529,0.0,0.031,0.431,422.0
0.498,0.071,0.0,0.431,429.0
0.498,0.031,0.031,0.431,422.0
0.498,0.0,0.071,0.431,414.0
0.471,0.102,0.0,0.431,426.0
0.471,0.071,0.031,0.431,413.0
0.471,0.031,0.071,0.431,421.0
0.471,0.0,0.102,0.431,408.0
0.431,0.129,0.0,0.431,422.0
0.431,0.102,0.031,0.431,422.0
0.431,0.071,0.071,0.431,419.0
0.431,0.031,0.102,0.431,413.0
0.431,0.0,0.129,0.431,413.0
0.4,0.169,0.0,0.431,444.0
0.4,0.129,0.031,0.431,430.0
0.4,0.102,0.071,0.431,410.0
0.4,0.071,0.102,0.431,403.0
0.4,0.031,0.129,0.431,401.0
0.4,0.0,0.169,0.431,405.0
0.369,0.2,0.0,0.431,423.0
0.369,0.169,0.031,0.431,428.0
0.369,0.129,0.071,0.431,418.0
0.369,0.102,0.102,0.431,411.0
0.369,0.071,0.129,0.431,407.0
0.369,0.031,0.169,0.431,406.0
0.369,0.0,0.2,0.431,403.0
0.329,0.231,0.0,0.431,424.0
0.329,0.2,0.031,0.431,423.0
0.329,0.169,0.071,0.431,413.0
0.329,0.129,0.102,0.431,412.0
0.329,0.102,0.129,0.431,411.0
0.329,0.071,0.169,0.431,403.0
0.329,0.031,0.2,0.431,399.0
0.329,0.0,0.231,0.431,405.0
0.302,0.271,0.0,0.431,436.0
0.302,0.231,0.031,0.431,430.0
0.302,0.2,0.071,0.431,421.0
0.302,0.169,0.102,0.431,411.0
0.302,0.129,0.129,0.431,406.0
0.302,0.102,0.169,0.431,402.0
0.302,0.071,0.2,0.431,408.0
0.302,0.031,0.231,0.431,404.0
0.302,0.0,0.271,0.431,399.0
0.271,0.302,0.0,0.431,420.0
0.271,0.271,0.031,0.431,419.0
0.271,0.231,0.071,0.431,412.0
0.271,0.2,0.102,0.431,408.0
0.271,0.169,0.129,0.431,410.0
0.102,0.471,0.0,0.431,431.0
0.129,0.0,0.431,0.431,407.0
0.129,0.031,0.4,0.431,405.0
0.129,0.071,0.369,0.431,404.0
0.129,0.102,0.329,0.431,407.0
0.129,0.129,0.302,0.431,401.0
0.129,0.169,0.271,0.431,405.0
0.129,0.2,0.231,0.431,408.0
0.129,0.231,0.2,0.431,411.0
0.129,0.271,0.169,0.431,413.0
0.129,0.302,0.129,0.431,417.0
0.129,0.329,0.102,0.431,420.0
0.129,0.369,0.071,0.431,423.0
0.129,0.4,0.031,0.431,430.0
0.129,0.431,0.0,0.431,425.0
0.169,0.0,0.4,0.431,404.0
0.169,0.031,0.369,0.431,401.0
0.169,0.102,0.302,0.431,402.0
0.169,0.129,0.271,0.431,400.0
0.169,0.169,0.231,0.431,407.0
0.169,0.2,0.2,0.431,406.0
0.169,0.231,0.169,0.431,406.0
0.169,0.271,0.129,0.431,413.0
0.169,0.302,0.102,0.431,417.0
0.169,0.329,0.071,0.431,420.0
0.169,0.369,0.031,0.431,423.0
0.169,0.4,0.0,0.431,432.0
0.2,0.0,0.369,0.431,401.0
0.2,0.031,0.329,0.431,398.0
0.2,0.071,0.302,0.431,399.0
0.2,0.102,0.271,0.431,401.0
0.2,0.129,0.231,0.431,400.0
0.2,0.169,0.2,0.431,404.0
0.2,0.2,0.169,0.431,417.0
0.2,0.231,0.129,0.431,418.0
0.2,0.271,0.102,0.431,421.0
0.2,0.302,0.071,0.431,425.0
0.2,0.329,0.031,0.431,427.0
0.2,0.369,0.0,0.431,419.0
0.231,0.0,0.329,0.431,399.0
0.231,0.031,0.302,0.431,411.0
0.231,0.071,0.271,0.431,399.0
0.231,0.102,0.231,0.431,401.0
0.231,0.129,0.2,0.431,403.0
0.231,0.169,0.169,0.431,408.0
0.231,0.2,0.129,0.431,413.0
0.231,0.231,0.102,0.431,417.0
0.231,0.271,0.071,0.431,426.0
0.231,0.302,0.031,0.431,433.0
0.231,0.329,0.0,0.431,430.0
0.271,0.0,0.302,0.431,406.0
0.271,0.031,0.271,0.431,404.0
0.271,0.071,0.231,0.431,406.0
0.271,0.102,0.2,0.431,409.0
0.271,0.129,0.169,0.431,418.0
0.102,0.431,0.031,0.431,441.0
0.102,0.4,0.071,0.431,435.0
0.102,0.369,0.102,0.431,427.0
0.102,0.329,0.129,0.431,430.0
0.102,0.302,0.169,0.431,430.0
0.102,0.271,0.2,0.431,432.0
0.102,0.231,0.231,0.431,427.0
0.102,0.2,0.271,0.431,428.0
0.102,0.169,0.302,0.431,416.0
0.102,0.129,0.329,0.431,414.0
0.102,0.102,0.369,0.431,415.0
0.102,0.071,0.4,0.431,414.0
0.102,0.031,0.431,0.431,415.0
0.102,0.0,0.471,0.431,417.0
0.071,0.498,0.0,0.431,444.0
0.071,0.471,0.031,0.431,435.0
0.071,0.431,0.071,0.431,432.0
0.071,0.4,0.102,0.431,428.0
0.071,0.369,0.129,0.431,427.0
0.071,0.329,0.169,0.431,425.0
0.071,0.302,0.2,0.431,426.0
0.071,0.271,0.231,0.431,436.0
0.071,0.231,0.271,0.431,416.0
0.071,0.2,0.302,0.431,416.0
0.071,0.169,0.329,0.431,419.0
0.071,0.129,0.369,0.431,424.0
0.071,0.102,0.4,0.431,411.0
0.071,0.071,0.431,0.431,419.0
0.071,0.031,0.471,0.431,432.0
0.071,0.0,0.498,0.431,416.0
0.031,0.529,0.0,0.431,434.0
0.031,0.498,0.031,0.431,437.0
0.031,0.471,0.071,0.431,433.0
0.031,0.431,0.102,0.431,424.0
0.031,0.4,0.129,0.431,425.0
0.031,0.369,0.169,0.431,421.0
0.031,0.329,0.2,0.431,420.0
0.031,0.302,0.231,0.431,425.0
0.031,0.271,0.271,0.431,430.0
0.031,0.231,0.302,0.431,435.0
0.031,0.2,0.329,0.431,430.0
0.031,0.169,0.369,0.431,432.0
0.031,0.129,0.4,0.431,441.0
0.031,0.102,0.431,0.431,431.0
0.031,0.071,0.471,0.431,424.0
0.031,0.031,0.498,0.431,425.0
0.031,0.0,0.529,0.431,424.0
0.0,0.569,0.0,0.431,432.0
0.0,0.529,0.031,0.431,440.0
0.0,0.498,0.071,0.431,428.0
0.0,0.471,0.102,0.431,427.0
0.0,0.431,0.129,0.431,426.0
0.0,0.4,0.169,0.431,423.0
0.0,0.369,0.2,0.431,432.0
0.0,0.329,0.231,0.431,428.0
0.0,0.302,0.271,0.431,436.0
0.231,0.271,0.031,0.471,433.0
0.231,0.302,0.0,0.471,424.0
0.271,0.0,0.271,0.471,400.0
0.271,0.031,0.231,0.471,398.0
0.271,0.071,0.2,0.471,398.0
0.271,0.102,0.169,0.471,401.0
0.271,0.129,0.129,0.471,412.0
0.271,0.169,0.102,0.471,421.0
0.271,0.2,0.071,0.471,424.0
0.271,0.231,0.031,0.471,428.0
0.271,0.271,0.0,0.471,433.0
0.302,0.0,0.231,0.471,403.0
0.302,0.031,0.2,0.471,398.0
0.302,0.071,0.169,0.471,405.0
0.302,0.102,0.129,0.471,408.0
0.302,0.129,0.102,0.471,412.0
0.302,0.169,0.071,0.471,206.0
0.302,0.2,0.031,0.471,429.0
0.302,0.231,0.0,0.471,428.0
0.329,0.0,0.2,0.471,404.0
0.329,0.031,0.169,0.471,410.0
0.329,0.071,0.129,0.471,413.0
0.329,0.102,0.102,0.471,414.0
0.329,0.129,0.071,0.471,423.0
0.329,0.169,0.031,0.471,431.0
0.329,0.2,0.0,0.471,424.0
0.369,0.0,0.169,0.471,402.0
0.369,0.031,0.129,0.471,410.0
0.369,0.071,0.102,0.471,412.0
0.369,0.102,0.071,0.471,418.0
0.369,0.129,0.031,0.471,422.0
0.369,0.169,0.0,0.471,429.0
0.4,0.0,0.129,0.471,409.0
0.4,0.031,0.102,0.471,411.0
0.4,0.071,0.071,0.471,426.0
0.4,0.102,0.031,0.471,429.0
0.4,0.129,0.0,0.471,427.0
0.431,0.0,0.102,0.471,409.0
0.431,0.031,0.071,0.471,413.0
0.431,0.071,0.031,0.471,421.0
0.431,0.102,0.0,0.471,421.0
0.471,0.0,0.071,0.471,422.0
0.471,0.031,0.031,0.471,419.0
0.471,0.071,0.0,0.471,425.0
0.498,0.0,0.031,0.471,421.0
0.498,0.031,0.0,0.471,427.0
0.529,0.0,0.0,0.471,429.0
0.0,0.0,0.569,0.431,444.0
0.0,0.031,0.529,0.431,442.0
0.0,0.071,0.498,0.431,445.0
0.0,0.102,0.471,0.431,444.0
0.0,0.129,0.431,0.431,445.0
0.0,0.169,0.4,0.431,442.0
0.0,0.2,0.369,0.431,441.0
0.0,0.231,0.329,0.431,443.0
0.0,0.271,0.302,0.431,450.0
0.231,0.231,0.071,0.471,441.0
0.231,0.2,0.102,0.471,425.0
0.231,0.169,0.129,0.471,422.0
0.231,0.129,0.169,0.471,417.0
0.231,0.102,0.2,0.471,409.0
0.231,0.071,0.231,0.471,407.0
0.231,0.031,0.271,0.471,405.0
0.231,0.0,0.302,0.471,412.0
0.2,0.329,0.0,0.471,428.0
0.2,0.302,0.031,0.471,441.0
0.2,0.271,0.071,0.471,435.0
0.2,0.231,0.102,0.471,431.0
0.2,0.2,0.129,0.471,414.0
0.2,0.169,0.169,0.471,408.0
0.2,0.129,0.2,0.471,417.0
0.2,0.102,0.231,0.471,407.0
0.2,0.071,0.271,0.471,407.0
0.2,0.031,0.302,0.471,406.0
0.2,0.0,0.329,0.471,397.0
0.169,0.369,0.0,0.471,426.0
0.169,0.329,0.031,0.471,434.0
0.169,0.302,0.071,0.471,435.0
0.169,0.271,0.102,0.471,430.0
0.169,0.231,0.129,0.471,423.0
0.169,0.2,0.169,0.471,419.0
0.169,0.169,0.2,0.471,411.0
0.169,0.129,0.231,0.471,408.0
0.169,0.102,0.271,0.471,405.0
0.169,0.071,0.302,0.471,409.0
0.169,0.031,0.329,0.471,409.0
0.169,0.0,0.369,0.471,410.0
0.129,0.4,0.0,0.471,428.0
0.129,0.369,0.031,0.471,431.0
0.129,0.329,0.071,0.471,425.0
0.129,0.302,0.102,0.471,425.0
0.129,0.271,0.129,0.471,423.0
0.129,0.231,0.169,0.471,415.0
0.129,0.2,0.2,0.471,421.0
0.129,0.169,0.231,0.471,410.0
0.129,0.129,0.271,0.471,407.0
0.129,0.102,0.302,0.471,407.0
0.129,0.071,0.329,0.471,416.0
0.129,0.031,0.369,0.471,411.0
0.129,0.0,0.4,0.471,414.0
0.102,0.431,0.0,0.471,427.0
0.102,0.4,0.031,0.471,435.0
0.102,0.369,0.071,0.471,427.0
0.102,0.329,0.102,0.471,428.0
0.102,0.302,0.129,0.471,429.0
0.102,0.271,0.169,0.471,426.0
0.102,0.231,0.2,0.471,415.0
0.102,0.2,0.231,0.471,411.0
0.102,0.169,0.271,0.471,407.0
0.102,0.129,0.302,0.471,405.0
0.102,0.102,0.329,0.471,410.0
0.102,0.071,0.369,0.471,413.0
0.431,0.0,0.071,0.498,420.0
0.431,0.031,0.031,0.498,413.0
0.431,0.071,0.0,0.498,421.0
0.471,0.0,0.031,0.498,416.0
0.471,0.031,0.0,0.498,421.0
0.498,0.0,0.0,0.498,423.0
0.0,0.0,0.529,0.471,439.0
0.0,0.031,0.498,0.471,445.0
0.0,0.071,0.471,0.471,446.0
0.0,0.102,0.431,0.471,452.0
0.0,0.129,0.4,0.471,447.0
0.0,0.169,0.369,0.471,446.0
0.0,0.2,0.329,0.471,439.0
0.0,0.231,0.302,0.471,441.0
0.0,0.271,0.271,0.471,439.0
0.0,0.302,0.231,0.471,436.0
0.0,0.329,0.2,0.471,432.0
0.0,0.369,0.169,0.471,426.0
0.0,0.4,0.129,0.471,425.0
0.0,0.431,0.102,0.471,428.0
0.0,0.471,0.071,0.471,435.0
0.0,0.498,0.031,0.471,440.0
0.0,0.529,0.0,0.471,437.0
0.031,0.0,0.498,0.471,430.0
0.031,0.031,0.471,0.471,436.0
0.031,0.071,0.431,0.471,442.0
0.031,0.102,0.4,0.471,437.0
0.031,0.129,0.369,0.471,437.0
0.031,0.169,0.329,0.471,428.0
0.031,0.2,0.302,0.471,429.0
0.031,0.231,0.271,0.471,429.0
0.031,0.271,0.231,0.471,430.0
0.031,0.302,0.2,0.471,431.0
0.031,0.329,0.169,0.471,432.0
0.031,0.369,0.129,0.471,435.0
0.031,0.4,0.102,0.471,432.0
0.031,0.431,0.071,0.471,436.0
0.031,0.471,0.031,0.471,442.0
0.031,0.498,0.0,0.471,436.0
0.071,0.0,0.471,0.471,421.0
0.071,0.031,0.431,0.471,424.0
0.071,0.071,0.4,0.471,432.0
0.071,0.102,0.369,0.471,422.0
0.071,0.129,0.329,0.471,422.0
0.071,0.169,0.302,0.471,423.0
0.071,0.2,0.271,0.471,427.0
0.071,0.231,0.231,0.471,431.0
0.071,0.271,0.2,0.471,430.0
0.071,0.302,0.169,0.471,437.0
0.071,0.329,0.129,0.471,429.0
0.071,0.369,0.102,0.471,431.0
0.071,0.4,0.071,0.471,438.0
0.071,0.431,0.031,0.471,438.0
0.071,0.471,0.0,0.471,432.0
0.102,0.0,0.431,0.471,420.0
0.102,0.031,0.4,0.471,428.0
0.4,0.102,0.0,0.498,437.0
0.4,0.071,0.031,0.498,424.0
0.4,0.031,0.071,0.498,417.0
0.4,0.0,0.102,0.498,413.0
0.369,0.129,0.0,0.498,432.0
0.369,0.102,0.031,0.498,434.0
0.369,0.071,0.071,0.498,425.0
0.369,0.031,0.102,0.498,419.0
0.369,0.0,0.129,0.498,410.0
0.329,0.169,0.0,0.498,422.0
0.329,0.129,0.031,0.498,419.0
0.329,0.102,0.071,0.498,422.0
0.329,0.071,0.102,0.498,410.0
0.329,0.031,0.129,0.498,407.0
0.329,0.0,0.169,0.498,410.0
0.302,0.2,0.0,0.498,422.0
0.302,0.169,0.031,0.498,437.0
0.302,0.129,0.071,0.498,426.0
0.302,0.102,0.102,0.498,416.0
0.302,0.071,0.129,0.498,409.0
0.302,0.031,0.169,0.498,406.0
0.302,0.0,0.2,0.498,408.0
0.271,0.231,0.0,0.498,423.0
0.271,0.2,0.031,0.498,434.0
0.271,0.169,0.071,0.498,425.0
0.271,0.129,0.102,0.498,418.0
0.271,0.102,0.129,0.498,409.0
0.271,0.071,0.169,0.498,406.0
0.271,0.031,0.2,0.498,409.0
0.271,0.0,0.231,0.498,406.0
0.231,0.271,0.0,0.498,429.0
0.231,0.231,0.031,0.498,434.0
0.231,0.2,0.071,0.498,427.0
0.231,0.169,0.102,0.498,422.0
0.231,0.129,0.129,0.498,418.0
0.231,0.102,0.169,0.498,411.0
0.231,0.071,0.2,0.498,407.0
0.231,0.031,0.231,0.498,401.0
0.231,0.0,0.271,0.498,403.0
0.2,0.302,0.0,0.498,428.0
0.2,0.271,0.031,0.498,430.0
0.2,0.231,0.071,0.498,432.0
0.2,0.2,0.102,0.498,423.0
0.2,0.169,0.129,0.498,423.0
0.2,0.129,0.169,0.498,417.0
0.2,0.102,0.2,0.498,409.0
0.2,0.071,0.231,0.498,404.0
0.2,0.031,0.271,0.498,402.0
0.2,0.0,0.302,0.498,406.0
0.169,0.329,0.0,0.498,442.0
0.169,0.302,0.031,0.498,429.0
0.169,0.271,0.071,0.498,431.0
0.169,0.231,0.102,0.498,419.0
0.169,0.2,0.129,0.498,416.0
0.169,0.169,0.169,0.498,405.0
0.169,0.129,0.2,0.498,406.0
0.031,0.071,0.4,0.498,427.0
0.031,0.102,0.369,0.498,428.0
0.031,0.129,0.329,0.498,429.0
0.031,0.169,0.302,0.498,432.0
0.031,0.2,0.271,0.498,430.0
0.031,0.231,0.231,0.498,433.0
0.031,0.271,0.2,0.498,437.0
0.031,0.302,0.169,0.498,429.0
0.031,0.329,0.129,0.498,430.0
0.031,0.369,0.102,0.498,429.0
0.031,0.4,0.071,0.498,427.0
0.031,0.431,0.031,0.498,430.0
0.031,0.471,0.0,0.498,440.0
0.071,0.0,0.431,0.498,422.0
0.071,0.031,0.4,0.498,419.0
0.071,0.071,0.369,0.498,421.0
0.071,0.102,0.329,0.498,419.0
0.071,0.129,0.302,0.498,414.0
0.071,0.169,0.271,0.498,416.0
0.071,0.2,0.231,0.498,418.0
0.071,0.231,0.2,0.498,424.0
0.071,0.271,0.169,0.498,424.0
0.071,0.302,0.129,0.498,423.0
0.071,0.329,0.102,0.498,423.0
0.071,0.369,0.071,0.498,432.0
0.071,0.4,0.031,0.498,438.0
0.071,0.431,0.0,0.498,434.0
0.102,0.0,0.4,0.498,421.0
0.102,0.031,0.369,0.498,414.0
0.102,0.071,0.329,0.498,409.0
0.102,0.102,0.302,0.498,408.0
0.102,0.129,0.271,0.498,416.0
0.102,0.169,0.231,0.498,416.0
0.102,0.2,0.2,0.498,427.0
0.102,0.231,0.169,0.498,433.0
0.102,0.271,0.129,0.498,427.0
0.102,0.302,0.102,0.498,427.0
0.102,0.329,0.071,0.498,429.0
0.102,0.369,0.031,0.498,436.0
0.102,0.4,0.0,0.498,435.0
0.129,0.0,0.369,0.498,414.0
0.129,0.031,0.329,0.498,423.0
0.129,0.071,0.302,0.498,405.0
0.129,0.102,0.271,0.498,408.0
0.129,0.129,0.231,0.498,411.0
0.129,0.169,0.2,0.498,419.0
0.129,0.2,0.169,0.498,425.0
0.129,0.231,0.129,0.498,426.0
0.129,0.271,0.102,0.498,436.0
0.129,0.302,0.071,0.498,436.0
0.129,0.329,0.031,0.498,438.0
0.129,0.369,0.0,0.498,431.0
0.169,0.0,0.329,0.498,407.0
0.169,0.031,0.302,0.498,408.0
0.169,0.071,0.271,0.498,405.0
0.169,0.102,0.231,0.498,414.0
0.031,0.031,0.431,0.498,469.0
0.031,0.0,0.471,0.498,442.0
0.0,0.498,0.0,0.498,451.0
0.0,0.471,0.031,0.498,448.0
0.0,0.431,0.071,0.498,449.0
0.0,0.4,0.102,0.498,442.0
0.0,0.369,0.129,0.498,439.0
0.0,0.329,0.169,0.498,446.0
0.0,0.302,0.2,0.498,439.0
0.0,0.271,0.231,0.498,443.0
0.0,0.231,0.271,0.498,441.0
0.0,0.2,0.302,0.498,442.0
0.0,0.169,0.329,0.498,449.0
0.0,0.129,0.369,0.498,452.0
0.0,0.102,0.4,0.498,455.0
0.0,0.071,0.431,0.498,455.0
0.0,0.031,0.471,0.498,450.0
0.0,0.0,0.498,0.498,448.0
0.471,0.0,0.0,0.529,433.0
0.431,0.031,0.0,0.529,426.0
0.431,0.0,0.031,0.529,423.0
0.4,0.071,0.0,0.529,438.0
0.4,0.031,0.031,0.529,423.0
0.4,0.0,0.071,0.529,414.0
0.369,0.102,0.0,0.529,427.0
0.369,0.071,0.031,0.529,422.0
0.369,0.031,0.071,0.529,415.0
0.369,0.0,0.102,0.529,410.0
0.329,0.129,0.0,0.529,439.0
0.329,0.102,0.031,0.529,432.0
0.329,0.071,0.071,0.529,425.0
0.329,0.031,0.102,0.529,413.0
0.329,0.0,0.129,0.529,409.0
0.302,0.169,0.0,0.529,432.0
0.302,0.129,0.031,0.529,434.0
0.302,0.102,0.071,0.529,421.0
0.302,0.071,0.102,0.529,410.0
0.302,0.031,0.129,0.529,405.0
0.302,0.0,0.169,0.529,404.0
0.271,0.2,0.0,0.529,432.0
0.271,0.169,0.031,0.529,432.0
0.271,0.129,0.071,0.529,429.0
0.271,0.102,0.102,0.529,419.0
0.271,0.071,0.129,0.529,413.0
0.271,0.031,0.169,0.529,407.0
0.271,0.0,0.2,0.529,406.0
0.231,0.231,0.0,0.529,438.0
0.231,0.2,0.031,0.529,436.0
0.231,0.169,0.071,0.529,434.0
0.231,0.129,0.102,0.529,423.0
0.231,0.102,0.129,0.529,417.0
0.231,0.071,0.169,0.529,407.0
0.231,0.031,0.2,0.529,401.0
0.231,0.0,0.231,0.529,404.0
0.2,0.271,0.0,0.529,428.0
0.2,0.231,0.031,0.529,438.0
0.031,0.369,0.071,0.529,452.0
0.031,0.4,0.031,0.529,447.0
0.031,0.431,0.0,0.529,440.0
0.071,0.0,0.4,0.529,416.0
0.071,0.031,0.369,0.529,414.0
0.071,0.071,0.329,0.529,419.0
0.071,0.102,0.302,0.529,425.0
0.071,0.129,0.271,0.529,427.0
0.071,0.169,0.231,0.529,429.0
0.071,0.2,0.2,0.529,432.0
0.071,0.231,0.169,0.529,431.0
0.071,0.271,0.129,0.529,426.0
0.071,0.302,0.102,0.529,427.0
0.071,0.329,0.071,0.529,433.0
0.071,0.369,0.031,0.529,436.0
0.071,0.4,0.0,0.529,431.0
0.102,0.0,0.369,0.529,413.0
0.102,0.031,0.329,0.529,413.0
0.102,0.071,0.302,0.529,407.0
0.102,0.102,0.271,0.529,406.0
0.102,0.129,0.231,0.529,413.0
0.102,0.169,0.2,0.529,419.0
0.102,0.2,0.169,0.529,423.0
0.102,0.231,0.129,0.529,423.0
0.102,0.271,0.102,0.529,424.0
0.102,0.302,0.071,0.529,430.0
0.102,0.329,0.031,0.529,436.0
0.102,0.369,0.0,0.529,445.0
0.129,0.0,0.329,0.529,405.0
0.129,0.031,0.302,0.529,404.0
0.129,0.071,0.271,0.529,407.0
0.129,0.102,0.231,0.529,414.0
0.129,0.129,0.2,0.529,417.0
0.129,0.169,0.169,0.529,425.0
0.129,0.2,0.129,0.529,436.0
0.129,0.231,0.102,0.529,430.0
0.129,0.271,0.071,0.529,435.0
0.129,0.302,0.031,0.529,443.0
0.129,0.329,0.0,0.529,432.0
0.169,0.0,0.302,0.529,406.0
0.169,0.031,0.271,0.529,403.0
0.169,0.071,0.231,0.529,418.0
0.169,0.102,0.2,0.529,410.0
0.169,0.129,0.169,0.529,420.0
0.169,0.169,0.129,0.529,429.0
0.169,0.2,0.102,0.529,435.0
0.169,0.231,0.071,0.529,439.0
0.169,0.271,0.031,0.529,443.0
0.169,0.302,0.0,0.529,449.0
0.2,0.0,0.271,0.529,405.0
0.2,0.031,0.231,0.529,406.0
0.2,0.071,0.2,0.529,411.0
0.2,0.102,0.169,0.529,414.0
0.2,0.129,0.129,0.529,421.0
0.2,0.169,0.102,0.529,428.0
0.2,0.2,0.071,0.529,444.0
0.031,0.329,0.102,0.529,452.0
0.031,0.302,0.129,0.529,440.0
0.031,0.271,0.169,0.529,433.0
0.031,0.231,0.2,0.529,438.0
0.031,0.2,0.231,0.529,439.0
0.031,0.169,0.271,0.529,445.0
0.031,0.129,0.302,0.529,450.0
0.031,0.102,0.329,0.529,459.0
0.031,0.071,0.369,0.529,448.0
0.031,0.031,0.4,0.529,445.0
0.031,0.0,0.431,0.529,441.0
0.0,0.471,0.0,0.529,445.0
0.0,0.431,0.031,0.529,448.0
0.0,0.4,0.071,0.529,444.0
0.0,0.369,0.102,0.529,443.0
0.0,0.329,0.129,0.529,446.0
0.0,0.302,0.169,0.529,439.0
0.0,0.271,0.2,0.529,449.0
0.0,0.231,0.231,0.529,444.0
0.0,0.2,0.271,0.529,434.0
0.0,0.169,0.302,0.529,436.0
0.0,0.129,0.329,0.529,445.0
0.0,0.102,0.369,0.529,451.0
0.0,0.071,0.4,0.529,453.0
0.0,0.031,0.431,0.529,454.0
0.0,0.0,0.471,0.529,452.0
0.431,0.0,0.0,0.569,435.0
0.4,0.031,0.0,0.569,437.0
0.4,0.0,0.031,0.569,430.0
0.369,0.071,0.0,0.569,430.0
0.369,0.031,0.031,0.569,423.0
0.369,0.0,0.071,0.569,414.0
0.329,0.102,0.0,0.569,426.0
0.329,0.071,0.031,0.569,429.0
0.329,0.031,0.071,0.569,417.0
0.329,0.0,0.102,0.569,408.0
0.302,0.129,0.0,0.569,439.0
0.302,0.102,0.031,0.569,434.0
0.302,0.071,0.071,0.569,420.0
0.302,0.031,0.102,0.569,412.0
0.302,0.0,0.129,0.569,410.0
0.271,0.169,0.0,0.569,435.0
